Feedback_ID,Product_ID,Country_ID,Year,Rating,Recommendation_Flag,Feedback_Category,Is_Negative
F035408,1,4,2023,4.0,0,Charging Infrastructure,0
F035409,4,10,2024,2.7,0,Price & Value,1
F035410,2,1,2022,4.63,1,Software & UI,0
F035411,2,2,2024,4.18,1,Service Experience,0
F035412,1,12,2026,4.06,1,Price & Value,0
F035413,3,3,2024,3.73,0,Battery Performance,0
F035414,4,6,2023,4.21,1,Charging Infrastructure,0
F035415,1,1,2022,3.67,0,Build Quality,0
F035416,3,6,2022,4.22,1,Price & Value,0
F035417,1,2,2022,3.76,0,Battery Performance,0
F035418,1,12,2025,2.61,0,Battery Performance,0
F035419,1,5,2024,3.34,0,Service Experience,0
F035420,2,7,2026,4.92,1,Battery Performance,0
F035421,3,6,2025,3.67,0,Build Quality,0
F035422,1,2,2022,3.99,0,Service Experience,0
F035423,4,6,2025,4.08,0,Battery Performance,0
F035424,1,3,2023,3.94,0,Build Quality,0
F035425,3,1,2022,4.28,1,Battery Performance,1
F035426,4,1,2022,4.22,1,Charging Infrastructure,0
F035427,2,10,2026,4.35,1,Build Quality,0
F035428,1,4,2026,4.81,1,Battery Performance,0
F035429,2,11,2025,5.0,1,Battery Performance,0
F035430,4,1,2024,3.88,0,Battery Performance,1
F035431,1,4,2022,4.78,0,Battery Performance,1
F035432,1,11,2023,4.34,1,Service Experience,0
F035433,2,2,2023,4.33,1,Software & UI,0
F035434,1,11,2024,3.49,0,Service Experience,0
F035435,3,7,2024,4.24,1,Software & UI,0
F035436,2,2,2022,4.35,1,Battery Performance,0
F035437,2,5,2023,4.82,1,Service Experience,0
F035438,1,7,2023,4.12,1,Service Experience,0
F035439,1,2,2023,3.88,0,Charging Infrastructure,0
F035440,1,1,2026,4.64,1,Price & Value,0
F035441,4,3,2023,4.42,1,Build Quality,0
F035442,1,7,2025,3.38,0,Battery Performance,1
F035443,2,3,2026,5.0,1,Software & UI,0
F035444,2,2,2025,4.61,1,Build Quality,0
F035445,3,4,2025,4.32,1,Software & UI,0
F035446,1,7,2026,4.57,1,Service Experience,0
F035447,2,2,2025,4.42,0,Software & UI,0
F035448,2,3,2022,4.26,1,Build Quality,0
F035449,3,6,2024,3.39,0,Software & UI,0
F035450,1,5,2025,3.59,0,Software & UI,1
F035451,4,7,2026,4.1,1,Service Experience,0
F035452,4,8,2025,3.62,0,Build Quality,0
F035453,4,1,2026,3.66,0,Charging Infrastructure,0
F035454,1,5,2022,3.88,0,Charging Infrastructure,0
F035455,1,6,2026,4.35,1,Battery Performance,0
F035456,1,1,2022,4.1,1,Software & UI,1
F035457,1,9,2025,3.82,0,Build Quality,1
F035458,1,4,2022,3.71,0,Service Experience,0
F035459,2,12,2024,4.48,1,Build Quality,0
F035460,1,4,2025,4.01,1,Service Experience,1
F035461,1,3,2025,4.03,1,Battery Performance,0
F035462,4,5,2023,4.75,0,Price & Value,0
F035463,1,1,2024,3.84,0,Charging Infrastructure,0
F035464,3,1,2024,4.53,1,Price & Value,0
F035465,3,8,2023,4.11,1,Price & Value,0
F035466,1,8,2025,3.67,0,Build Quality,1
F035467,4,11,2023,3.72,0,Service Experience,0
F035468,2,2,2025,4.57,1,Battery Performance,0
F035469,1,2,2024,3.31,0,Build Quality,0
F035470,1,7,2023,2.94,0,Software & UI,0
F035471,2,3,2025,4.29,1,Battery Performance,0
F035472,2,12,2023,4.04,1,Build Quality,0
F035473,1,2,2025,3.84,0,Build Quality,0
F035474,1,2,2023,4.1,1,Battery Performance,1
F035475,2,1,2026,4.87,1,Software & UI,0
F035476,4,2,2024,3.16,0,Charging Infrastructure,0
F035477,2,3,2025,4.57,1,Software & UI,1
F035478,1,8,2022,4.01,0,Price & Value,1
F035479,1,6,2024,4.01,1,Charging Infrastructure,0
F035480,3,8,2024,4.29,1,Price & Value,1
F035481,2,3,2023,3.89,0,Build Quality,0
F035482,1,4,2023,2.95,0,Battery Performance,0
F035483,3,4,2026,4.79,1,Build Quality,0
F035484,4,7,2023,3.54,0,Charging Infrastructure,0
F035485,1,4,2024,3.04,0,Charging Infrastructure,0
F035486,2,8,2022,4.25,1,Build Quality,0
F035487,1,6,2022,3.6,0,Service Experience,0
F035488,1,4,2025,3.59,0,Battery Performance,0
F035489,1,3,2024,3.52,0,Build Quality,1
F035490,1,6,2025,4.31,1,Battery Performance,0
F035491,2,1,2025,4.5,1,Service Experience,0
F035492,3,5,2026,3.27,0,Build Quality,0
F035493,3,12,2023,5.0,1,Price & Value,0
F035494,2,7,2022,4.48,1,Price & Value,0
F035495,3,2,2024,4.06,1,Battery Performance,0
F035496,1,2,2026,3.9,0,Software & UI,0
F035497,1,3,2024,2.98,0,Price & Value,0
F035498,1,6,2026,3.86,0,Build Quality,0
F035499,3,3,2026,4.1,1,Battery Performance,0
F035500,1,10,2022,3.12,0,Battery Performance,1
F035501,1,3,2024,3.77,0,Software & UI,0
F035502,3,4,2022,3.91,0,Service Experience,0
F035503,2,3,2022,4.85,1,Price & Value,0
F035504,3,9,2023,3.98,0,Software & UI,0
F035505,4,2,2023,4.12,1,Price & Value,0
F035506,1,9,2025,3.55,0,Build Quality,1
F035507,3,5,2025,4.54,1,Battery Performance,0
F035508,2,6,2025,5.0,1,Price & Value,0
F035509,4,8,2025,3.79,0,Price & Value,0
F035510,1,1,2022,2.94,0,Service Experience,0
F035511,3,10,2022,3.5,0,Charging Infrastructure,0
F035512,2,3,2022,4.66,1,Service Experience,0
F035513,2,2,2025,4.58,1,Service Experience,0
F035514,3,10,2023,4.26,1,Price & Value,0
F035515,3,11,2024,3.53,0,Battery Performance,0
F035516,3,5,2025,3.63,0,Build Quality,1
F035517,2,2,2026,4.36,1,Price & Value,0
F035518,3,8,2023,4.23,1,Service Experience,0
F035519,2,5,2022,4.48,1,Charging Infrastructure,0
F035520,2,11,2023,4.75,1,Battery Performance,0
F035521,1,8,2026,3.98,0,Charging Infrastructure,0
F035522,3,5,2024,4.26,1,Service Experience,0
F035523,3,12,2025,3.58,0,Build Quality,0
F035524,4,5,2024,3.03,0,Service Experience,0
F035525,1,3,2026,4.59,1,Software & UI,1
F035526,2,6,2026,4.4,1,Service Experience,0
F035527,2,3,2024,4.9,1,Service Experience,0
F035528,1,7,2025,3.52,0,Service Experience,1
F035529,1,1,2025,3.08,0,Build Quality,0
F035530,3,2,2022,3.97,0,Build Quality,0
F035531,4,3,2025,4.89,1,Software & UI,1
F035532,3,5,2025,3.9,0,Battery Performance,0
F035533,1,3,2024,4.02,1,Software & UI,0
F035534,1,6,2024,4.48,1,Software & UI,0
F035535,1,5,2026,3.62,0,Price & Value,0
F035536,2,1,2022,5.0,0,Service Experience,0
F035537,2,1,2022,3.7,0,Software & UI,0
F035538,1,6,2024,3.19,0,Price & Value,0
F035539,2,4,2026,4.92,1,Software & UI,0
F035540,2,3,2022,4.77,1,Software & UI,0
F035541,1,12,2024,3.62,0,Service Experience,0
F035542,1,3,2024,3.81,0,Build Quality,0
F035543,2,6,2025,4.21,1,Build Quality,0
F035544,1,3,2023,3.14,0,Build Quality,0
F035545,4,11,2022,3.77,0,Build Quality,0
F035546,2,2,2024,4.45,0,Battery Performance,0
F035547,2,2,2023,4.66,1,Battery Performance,0
F035548,1,1,2024,4.23,1,Battery Performance,0
F035549,2,7,2024,4.36,1,Battery Performance,0
F035550,1,1,2025,3.57,0,Software & UI,0
F035551,2,2,2025,4.78,1,Build Quality,0
F035552,4,1,2026,3.15,0,Service Experience,0
F035553,2,6,2025,5.0,1,Charging Infrastructure,0
F035554,1,1,2022,3.91,0,Charging Infrastructure,0
F035555,1,8,2025,3.62,0,Service Experience,1
F035556,1,7,2022,2.9,0,Battery Performance,0
F035557,1,3,2025,3.71,0,Charging Infrastructure,1
F035558,3,3,2023,3.47,0,Software & UI,0
F035559,1,3,2023,4.77,1,Price & Value,0
F035560,2,7,2026,3.73,0,Service Experience,0
F035561,4,1,2022,4.34,0,Charging Infrastructure,0
F035562,2,1,2022,5.0,1,Software & UI,0
F035563,2,6,2025,4.74,1,Build Quality,1
F035564,1,2,2026,4.21,1,Battery Performance,0
F035565,2,4,2025,5.0,1,Service Experience,0
F035566,2,4,2026,4.68,1,Price & Value,0
F035567,1,9,2024,3.71,0,Charging Infrastructure,0
F035568,2,10,2024,4.7,0,Battery Performance,0
F035569,3,5,2022,4.22,1,Software & UI,0
F035570,2,2,2024,3.83,0,Service Experience,0
F035571,4,6,2022,3.91,0,Price & Value,0
F035572,2,8,2022,5.0,1,Software & UI,0
F035573,1,11,2026,4.67,0,Software & UI,0
F035574,2,12,2023,4.26,1,Software & UI,0
F035575,3,2,2022,3.64,0,Software & UI,0
F035576,3,1,2023,3.55,0,Battery Performance,0
F035577,4,7,2025,3.59,0,Battery Performance,0
F035578,4,4,2024,3.92,0,Price & Value,0
F035579,4,5,2026,4.68,1,Price & Value,0
F035580,1,3,2023,3.96,0,Battery Performance,0
F035581,1,11,2026,4.47,1,Battery Performance,0
F035582,1,3,2022,4.83,0,Build Quality,0
F035583,1,4,2025,3.97,0,Software & UI,0
F035584,1,6,2025,3.42,0,Build Quality,0
F035585,3,3,2023,3.81,0,Build Quality,0
F035586,2,1,2025,4.49,1,Battery Performance,0
F035587,1,4,2023,3.84,0,Service Experience,1
F035588,2,3,2023,4.34,1,Charging Infrastructure,0
F035589,3,8,2025,4.48,1,Software & UI,0
F035590,1,5,2024,4.32,1,Build Quality,0
F035591,1,4,2024,2.76,0,Build Quality,0
F035592,1,12,2023,3.46,0,Price & Value,0
F035593,1,5,2022,4.37,1,Battery Performance,0
F035594,2,6,2024,4.86,1,Battery Performance,0
F035595,4,1,2024,4.3,1,Build Quality,0
F035596,1,2,2024,3.21,0,Build Quality,0
F035597,1,9,2026,3.61,0,Software & UI,0
F035598,1,4,2025,3.66,0,Software & UI,0
F035599,2,1,2023,4.42,1,Service Experience,0
F035600,2,1,2025,4.19,1,Build Quality,0
F035601,2,2,2025,5.0,0,Battery Performance,0
F035602,3,8,2025,4.15,1,Battery Performance,1
F035603,2,8,2026,5.0,1,Software & UI,0
F035604,1,3,2022,3.62,0,Price & Value,0
F035605,2,5,2022,3.46,0,Service Experience,0
F035606,3,4,2023,4.02,1,Price & Value,0
F035607,1,4,2024,3.57,0,Build Quality,0
F035608,1,8,2022,4.24,1,Battery Performance,0
F035609,2,1,2024,4.57,0,Charging Infrastructure,0
F035610,1,6,2022,3.23,0,Build Quality,1
F035611,2,2,2026,4.65,1,Battery Performance,0
F035612,3,1,2024,3.59,0,Service Experience,1
F035613,4,1,2025,4.48,1,Battery Performance,1
F035614,1,1,2024,3.63,0,Charging Infrastructure,0
F035615,3,3,2022,3.43,0,Battery Performance,0
F035616,2,7,2024,4.81,1,Software & UI,0
F035617,4,2,2023,3.3,0,Build Quality,0
F035618,1,5,2026,3.79,0,Battery Performance,1
F035619,3,10,2023,3.53,0,Service Experience,0
F035620,1,10,2022,3.71,0,Battery Performance,0
F035621,1,7,2023,4.3,1,Service Experience,0
F035622,3,3,2024,4.54,1,Service Experience,0
F035623,1,1,2023,4.16,0,Battery Performance,0
F035624,1,10,2025,3.93,0,Service Experience,1
F035625,1,7,2025,4.82,1,Battery Performance,0
F035626,4,1,2024,4.33,1,Software & UI,0
F035627,1,8,2022,3.48,0,Battery Performance,0
F035628,2,6,2022,5.0,1,Battery Performance,0
F035629,2,9,2022,4.81,1,Price & Value,0
F035630,1,4,2023,3.85,0,Price & Value,0
F035631,1,10,2025,3.85,0,Build Quality,0
F035632,4,5,2025,4.26,0,Software & UI,0
F035633,3,4,2025,4.61,1,Price & Value,0
F035634,2,6,2024,3.48,0,Software & UI,0
F035635,3,6,2024,3.92,0,Build Quality,0
F035636,3,11,2024,3.82,0,Battery Performance,1
F035637,1,7,2023,3.69,0,Price & Value,0
F035638,3,5,2022,4.42,0,Battery Performance,1
F035639,3,4,2026,3.83,0,Software & UI,1
F035640,3,1,2025,5.0,0,Service Experience,0
F035641,1,7,2025,4.18,1,Software & UI,0
F035642,3,3,2026,4.69,1,Software & UI,0
F035643,1,3,2023,3.55,0,Service Experience,0
F035644,3,3,2022,4.49,1,Software & UI,0
F035645,4,1,2024,3.82,0,Build Quality,1
F035646,1,6,2026,3.3,0,Battery Performance,1
F035647,1,4,2025,3.24,0,Charging Infrastructure,0
F035648,1,1,2023,3.83,0,Battery Performance,0
F035649,4,2,2023,3.87,0,Price & Value,0
F035650,1,6,2026,3.49,0,Charging Infrastructure,0
F035651,3,5,2024,3.83,0,Battery Performance,0
F035652,2,2,2025,4.53,0,Battery Performance,0
F035653,1,9,2022,3.88,0,Charging Infrastructure,0
F035654,2,9,2026,4.49,0,Software & UI,0
F035655,1,7,2025,3.87,0,Charging Infrastructure,0
F035656,1,6,2026,3.79,0,Service Experience,0
F035657,1,3,2025,3.64,0,Build Quality,1
F035658,1,12,2025,3.26,0,Price & Value,0
F035659,1,8,2026,3.78,0,Charging Infrastructure,1
F035660,1,8,2023,3.8,0,Battery Performance,0
F035661,1,7,2026,3.06,0,Software & UI,0
F035662,1,1,2023,3.56,0,Charging Infrastructure,0
F035663,1,4,2024,3.31,0,Price & Value,1
F035664,4,8,2023,3.23,0,Build Quality,0
F035665,2,2,2024,4.12,1,Build Quality,0
F035666,3,3,2024,3.86,0,Service Experience,0
F035667,2,7,2024,4.34,1,Build Quality,0
F035668,4,6,2022,3.64,0,Battery Performance,0
F035669,4,5,2024,4.24,1,Charging Infrastructure,0
F035670,1,5,2026,4.35,1,Service Experience,0
F035671,1,4,2022,3.46,0,Price & Value,1
F035672,2,7,2024,4.01,1,Build Quality,1
F035673,1,1,2023,3.98,0,Battery Performance,0
F035674,2,1,2024,4.08,1,Build Quality,1
F035675,1,4,2024,4.25,0,Battery Performance,0
F035676,1,5,2023,4.08,1,Battery Performance,0
F035677,2,5,2022,4.42,1,Software & UI,1
F035678,3,1,2026,4.98,0,Charging Infrastructure,0
F035679,1,1,2025,4.74,1,Software & UI,0
F035680,3,10,2026,5.0,1,Battery Performance,0
F035681,3,4,2025,3.64,0,Charging Infrastructure,0
F035682,1,10,2023,4.45,1,Battery Performance,0
F035683,2,4,2025,3.21,0,Charging Infrastructure,0
F035684,3,2,2024,3.84,0,Build Quality,0
F035685,2,2,2022,4.58,1,Service Experience,0
F035686,3,2,2025,4.91,1,Software & UI,1
F035687,4,2,2025,3.66,0,Service Experience,0
F035688,2,4,2024,4.65,1,Charging Infrastructure,0
F035689,4,11,2023,3.67,0,Battery Performance,0
F035690,1,12,2024,4.52,1,Battery Performance,0
F035691,1,8,2022,3.6,0,Battery Performance,0
F035692,3,4,2025,3.99,0,Software & UI,0
F035693,3,3,2025,3.92,0,Build Quality,0
F035694,3,2,2026,3.85,0,Charging Infrastructure,0
F035695,1,2,2023,4.16,1,Software & UI,0
F035696,4,4,2022,3.98,0,Build Quality,1
F035697,1,2,2024,4.21,1,Service Experience,1
F035698,3,10,2025,4.58,0,Build Quality,0
F035699,2,1,2026,3.66,0,Software & UI,0
F035700,4,3,2023,3.52,0,Build Quality,0
F035701,3,6,2025,4.3,1,Software & UI,0
F035702,1,11,2024,3.78,0,Price & Value,0
F035703,2,8,2022,5.0,1,Charging Infrastructure,0
F035704,1,6,2025,4.15,1,Software & UI,0
F035705,4,5,2025,4.35,1,Service Experience,0
F035706,1,4,2026,4.16,1,Battery Performance,1
F035707,3,3,2026,3.85,0,Service Experience,0
F035708,1,10,2022,3.64,0,Battery Performance,1
F035709,1,8,2026,3.73,0,Build Quality,0
F035710,3,9,2025,3.63,0,Battery Performance,0
F035711,1,7,2022,3.74,0,Service Experience,0
F035712,2,10,2026,4.83,1,Software & UI,0
F035713,1,3,2024,3.63,0,Battery Performance,0
F035714,1,6,2024,3.9,0,Software & UI,0
F035715,3,5,2026,4.6,1,Price & Value,0
F035716,1,5,2023,3.19,0,Price & Value,0
F035717,4,2,2025,3.93,0,Software & UI,1
F035718,2,11,2022,4.75,1,Service Experience,0
F035719,1,8,2023,3.23,0,Price & Value,1
F035720,3,11,2026,4.96,1,Battery Performance,0
F035721,4,4,2023,3.29,0,Battery Performance,0
F035722,4,3,2023,3.72,0,Charging Infrastructure,0
F035723,1,2,2024,3.65,0,Charging Infrastructure,0
F035724,3,9,2025,4.73,1,Software & UI,0
F035725,1,12,2025,3.58,0,Service Experience,0
F035726,3,11,2022,4.16,1,Build Quality,0
F035727,3,1,2024,3.92,0,Service Experience,0
F035728,1,2,2022,4.1,1,Build Quality,1
F035729,3,4,2024,3.75,0,Build Quality,0
F035730,1,2,2023,3.97,0,Software & UI,0
F035731,4,2,2024,3.73,0,Service Experience,1
F035732,4,9,2026,4.22,0,Battery Performance,1
F035733,1,1,2024,4.17,1,Battery Performance,0
F035734,1,6,2026,4.27,1,Price & Value,0
F035735,1,8,2023,3.72,0,Battery Performance,1
F035736,1,2,2022,3.68,0,Software & UI,0
F035737,1,9,2025,3.27,0,Service Experience,1
F035738,1,4,2022,4.83,1,Price & Value,0
F035739,1,5,2024,2.98,0,Charging Infrastructure,1
F035740,1,1,2026,4.06,0,Build Quality,0
F035741,2,5,2025,4.41,1,Battery Performance,0
F035742,1,3,2022,3.89,0,Charging Infrastructure,0
F035743,2,9,2026,4.54,1,Price & Value,0
F035744,1,1,2026,3.39,0,Build Quality,0
F035745,2,1,2025,4.5,1,Service Experience,0
F035746,2,1,2026,4.76,1,Build Quality,0
F035747,1,7,2024,3.52,0,Charging Infrastructure,0
F035748,1,3,2025,4.16,1,Charging Infrastructure,1
F035749,1,7,2024,4.13,1,Charging Infrastructure,1
F035750,1,4,2025,3.38,0,Battery Performance,1
F035751,1,5,2024,3.23,0,Price & Value,1
F035752,1,2,2026,3.98,0,Build Quality,0
F035753,2,1,2022,3.93,0,Service Experience,0
F035754,1,2,2025,3.19,0,Build Quality,0
F035755,1,5,2022,3.48,0,Service Experience,0
F035756,1,9,2025,3.63,0,Battery Performance,0
F035757,2,5,2022,4.53,0,Software & UI,0
F035758,1,9,2025,3.81,0,Charging Infrastructure,0
F035759,1,8,2026,3.86,0,Battery Performance,0
F035760,1,6,2023,3.22,0,Battery Performance,0
F035761,1,2,2025,4.04,1,Service Experience,0
F035762,3,1,2026,4.29,1,Software & UI,0
F035763,2,4,2023,5.0,1,Battery Performance,0
F035764,4,1,2023,3.26,0,Software & UI,0
F035765,2,3,2026,5.0,1,Charging Infrastructure,0
F035766,3,1,2022,4.34,1,Software & UI,0
F035767,3,6,2025,4.6,1,Service Experience,0
F035768,1,2,2026,3.54,0,Build Quality,0
F035769,2,6,2026,5.0,1,Software & UI,0
F035770,3,7,2024,3.77,0,Build Quality,0
F035771,3,7,2026,5.0,1,Build Quality,1
F035772,1,3,2022,3.86,0,Battery Performance,1
F035773,3,1,2023,3.48,0,Price & Value,0
F035774,1,11,2025,3.58,0,Price & Value,0
F035775,3,2,2024,3.77,0,Battery Performance,0
F035776,3,1,2025,4.73,1,Price & Value,0
F035777,4,1,2023,4.33,1,Software & UI,1
F035778,3,12,2026,3.68,0,Software & UI,0
F035779,1,8,2022,3.16,0,Battery Performance,1
F035780,1,7,2025,3.95,0,Software & UI,1
F035781,1,8,2025,3.52,0,Battery Performance,1
F035782,4,10,2022,4.29,1,Charging Infrastructure,0
F035783,2,3,2022,4.84,1,Service Experience,0
F035784,1,3,2024,2.94,0,Software & UI,0
F035785,1,8,2023,3.11,0,Software & UI,1
F035786,2,5,2024,4.59,1,Build Quality,0
F035787,4,1,2025,4.31,1,Build Quality,1
F035788,2,11,2025,4.34,1,Service Experience,0
F035789,2,1,2024,4.21,0,Software & UI,0
F035790,1,12,2025,3.77,0,Price & Value,0
F035791,2,7,2024,3.85,0,Service Experience,0
F035792,2,1,2024,4.63,1,Charging Infrastructure,0
F035793,1,8,2023,3.55,0,Service Experience,1
F035794,3,6,2025,4.63,1,Build Quality,0
F035795,3,7,2026,4.92,0,Software & UI,0
F035796,2,4,2022,4.43,1,Battery Performance,0
F035797,2,9,2024,4.67,1,Service Experience,0
F035798,1,4,2022,3.62,0,Service Experience,0
F035799,4,5,2025,3.4,0,Battery Performance,1
F035800,1,1,2023,3.74,0,Software & UI,0
F035801,3,1,2024,3.84,0,Battery Performance,0
F035802,1,10,2026,3.19,0,Price & Value,0
F035803,1,3,2024,2.98,0,Build Quality,0
F035804,2,2,2022,4.39,1,Build Quality,0
F035805,1,1,2023,2.97,0,Build Quality,0
F035806,4,10,2026,3.72,0,Price & Value,0
F035807,2,6,2022,3.97,0,Build Quality,1
F035808,4,4,2023,3.37,0,Build Quality,0
F035809,1,1,2026,3.64,0,Build Quality,0
F035810,1,1,2023,3.74,0,Battery Performance,0
F035811,1,4,2025,3.83,0,Service Experience,0
F035812,1,2,2024,2.91,0,Battery Performance,0
F035813,1,8,2026,3.61,0,Battery Performance,0
F035814,1,2,2025,3.48,0,Software & UI,0
F035815,2,6,2023,4.39,1,Price & Value,0
F035816,1,3,2022,3.13,0,Charging Infrastructure,0
F035817,1,2,2023,3.25,0,Service Experience,1
F035818,3,4,2025,4.53,1,Battery Performance,0
F035819,1,1,2024,3.82,0,Price & Value,0
F035820,4,12,2024,4.35,1,Service Experience,0
F035821,3,1,2026,3.86,0,Battery Performance,1
F035822,1,2,2025,4.7,1,Software & UI,0
F035823,1,3,2026,4.29,1,Battery Performance,0
F035824,3,2,2026,4.31,1,Service Experience,0
F035825,3,10,2025,4.38,1,Battery Performance,0
F035826,2,9,2025,4.83,0,Software & UI,0
F035827,1,5,2022,3.82,0,Charging Infrastructure,0
F035828,3,1,2024,3.68,0,Price & Value,0
F035829,1,9,2022,3.89,0,Service Experience,0
F035830,2,3,2025,4.82,1,Battery Performance,0
F035831,2,5,2023,4.12,1,Software & UI,0
F035832,3,5,2026,4.64,1,Charging Infrastructure,0
F035833,1,2,2025,3.57,0,Price & Value,0
F035834,1,3,2023,3.29,0,Build Quality,0
F035835,1,1,2024,3.37,0,Software & UI,0
F035836,2,3,2025,5.0,1,Charging Infrastructure,0
F035837,4,1,2023,3.88,0,Software & UI,0
F035838,1,6,2026,3.34,0,Price & Value,0
F035839,2,4,2026,4.31,0,Battery Performance,0
F035840,1,4,2024,3.2,0,Build Quality,0
F035841,4,10,2024,4.06,1,Software & UI,0
F035842,2,1,2024,4.63,1,Software & UI,0
F035843,4,4,2024,4.11,1,Battery Performance,0
F035844,4,3,2025,3.97,0,Charging Infrastructure,1
F035845,1,2,2022,4.69,1,Build Quality,0
F035846,3,3,2022,3.97,0,Build Quality,0
F035847,3,12,2026,4.23,0,Software & UI,1
F035848,2,4,2025,5.0,1,Charging Infrastructure,1
F035849,1,3,2024,3.67,0,Battery Performance,1
F035850,1,2,2024,2.86,0,Price & Value,0
F035851,1,1,2022,3.49,0,Software & UI,0
F035852,1,4,2023,3.62,0,Charging Infrastructure,0
F035853,1,1,2025,3.85,0,Build Quality,0
F035854,1,4,2023,3.92,0,Battery Performance,0
F035855,1,6,2024,3.46,0,Price & Value,1
F035856,1,11,2022,3.59,0,Price & Value,0
F035857,1,5,2025,4.05,1,Charging Infrastructure,1
F035858,1,5,2023,4.63,0,Software & UI,0
F035859,1,10,2022,3.9,0,Price & Value,0
F035860,1,5,2024,3.28,0,Battery Performance,1
F035861,1,10,2025,3.58,0,Service Experience,1
F035862,1,4,2024,5.0,1,Software & UI,0
F035863,1,11,2024,3.4,0,Software & UI,1
F035864,2,3,2022,4.94,1,Build Quality,0
F035865,2,7,2026,4.49,1,Charging Infrastructure,0
F035866,2,2,2025,4.34,1,Build Quality,0
F035867,3,1,2023,4.51,1,Charging Infrastructure,0
F035868,4,4,2023,3.48,0,Software & UI,0
F035869,3,1,2024,4.16,1,Battery Performance,0
F035870,4,12,2026,3.65,0,Battery Performance,1
F035871,3,12,2022,3.69,0,Build Quality,1
F035872,3,7,2026,4.12,1,Price & Value,0
F035873,1,2,2025,3.82,0,Build Quality,0
F035874,1,3,2022,3.68,0,Price & Value,0
F035875,2,5,2025,3.96,0,Battery Performance,0
F035876,3,6,2026,3.22,0,Service Experience,0
F035877,2,7,2025,4.52,1,Software & UI,0
F035878,2,1,2025,5.0,1,Charging Infrastructure,0
F035879,4,3,2025,5.0,1,Charging Infrastructure,1
F035880,2,4,2024,4.15,1,Software & UI,0
F035881,1,1,2026,4.38,1,Build Quality,1
F035882,1,5,2024,3.04,0,Software & UI,0
F035883,3,2,2023,4.73,1,Build Quality,0
F035884,1,3,2023,3.82,0,Battery Performance,1
F035885,1,3,2025,3.37,0,Software & UI,0
F035886,2,12,2024,3.96,0,Battery Performance,0
F035887,1,1,2026,3.17,0,Battery Performance,1
F035888,1,9,2025,4.1,1,Price & Value,0
F035889,1,5,2025,3.27,0,Software & UI,0
F035890,4,3,2023,4.92,1,Price & Value,1
F035891,3,11,2024,3.91,0,Service Experience,0
F035892,1,7,2026,3.59,0,Battery Performance,0
F035893,1,5,2022,3.87,0,Battery Performance,0
F035894,1,5,2026,3.28,0,Battery Performance,0
F035895,1,10,2026,4.11,1,Software & UI,0
F035896,3,1,2023,3.37,0,Software & UI,0
F035897,1,3,2023,3.87,0,Service Experience,0
F035898,3,1,2025,4.37,1,Software & UI,0
F035899,4,3,2022,3.8,0,Build Quality,0
F035900,3,5,2024,3.57,0,Battery Performance,0
F035901,4,4,2024,4.02,0,Charging Infrastructure,0
F035902,1,11,2026,3.9,0,Battery Performance,0
F035903,1,6,2022,3.34,0,Price & Value,1
F035904,1,3,2024,3.16,0,Software & UI,0
